case_id,case_text_value_type,case_text,case_source,case_type,case_transaction_type,case_status,case_priority_level,date_time_created,date_time_closed,customer_tier,RecordingId,SpeakerId,SegmentDuration,Domain,SampleRate,BitDepth,Role,IsNative,Age,Gender,Country,Accent,MainAudioFile,AudioFile
339602,Single message,[filler/] [eng_start/] okay [eng_end/] [filler/] puwede po kayo ulit tumawag sa aming [filler/] [filler/] himpilan kung nagkakaron po kayo ng karagdagang problema,Phone,Deposits,Inquiry,Closed,Medium,2024-01-26T08:47:00+08:00,2024-01-26T08:48:00+08:00,Mid,12ab8793-cd70-49d0-a64b-6ccee12e8fd0,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:7.322,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/12ab8793-cd70-49d0-a64b-6ccee12e8fd0.wav,sliced_audio\44_12ab8793-cd70-49d0-a64b-6ccee12e8fd0.wav
339603,Single message,[filler/] Sige po maraming salamat po sa tulong ninyo at ng oras [n_s/],Phone,Deposits,Inquiry,Closed,Medium,2024-01-26T08:48:00+08:00,2024-01-26T08:49:00+08:00,Mid,12ab8793-cd70-49d0-a64b-6ccee12e8fd0,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:3.204,banking,8000,16,customer,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/12ab8793-cd70-49d0-a64b-6ccee12e8fd0.wav,sliced_audio\45_12ab8793-cd70-49d0-a64b-6ccee12e8fd0.wav
339604,Single message,[eng_start/] Okay [eng_end/] Maraming salamat din po [eng_start/] ma'am [eng_end/] sa pagtawag May iba pa po ba akong maitutulong sa inyo [eng_start/] Okay [eng_end/] [filler/] Maraming salamat [eng_start/] ma'am [eng_end/] ulit sa pagtawag sa bangko ng bayan Iniimbitahan ko po kayong sumali sa [eng_start/] satisfaction survey [eng_end/] tungkol sa inyong kasiyahan pagkatapos po ng tawag,Phone,Deposits,Inquiry,Closed,Medium,2024-01-26T08:49:00+08:00,2024-01-26T08:50:00+08:00,Mid,12ab8793-cd70-49d0-a64b-6ccee12e8fd0,AAF38662-6FDA-48EB-A673-F5F7A50C48DB,00:00:18.642,banking,8000,16,agent,True,42,Female,Philippines,Cavite,Audio/12ab8793-cd70-49d0-a64b-6ccee12e8fd0.wav,sliced_audio\46_12ab8793-cd70-49d0-a64b-6ccee12e8fd0.wav
339605,Single message,Sige sige po,Phone,Deposits,Inquiry,Closed,Medium,2024-01-26T08:50:00+08:00,2024-01-26T08:51:00+08:00,Mid,12ab8793-cd70-49d0-a64b-6ccee12e8fd0,16E2FDB6-9B2D-4CB8-A22C-80448BCFA5E9,00:00:2.305,banking,8000,16,customer,True,31,Female,Philippines,National Capital Region (Metro Manila),Audio/12ab8793-cd70-49d0-a64b-6ccee12e8fd0.wav,sliced_audio\47_12ab8793-cd70-49d0-a64b-6ccee12e8fd0.wav
370534,Single message,"Magandang araw Maraming salamat sa pagtawag sa ""Bangko de Filipina"" Ano po'ng maitutulong ko",Phone,Deposits,Inquiry,New,Medium,2024-01-26T08:52:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:5.335,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\48_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370535,Single message,"Magandang araw ako si ""Ellen"" [filler/] sasat- [filler/] naka-schedule na mabayaran ang sweldo ko ngayong linggo pero nasa kalagitnaan ng linggo ang [eng_start/] bank holidays [eng_end/] [filler/] gusto ko sanang malaman kung matatanggap ko ba yung pera bago sumapit ang [eng_start/] bank holiday [eng_end/] o pagkatapos ng [eng_start/] bank holiday [eng_end/]",Phone,Deposits,Inquiry,New,Medium,2024-01-26T08:53:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:19.082,banking,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\49_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370536,Single message,[filler/] Magandang katanungan po iyan [filler/] Matanong ko lang po [eng_start/] ma'am [eng_end/] kung [filler/] kailan po ginawa ang paglipat,Phone,Deposits,Inquiry,New,Medium,2024-01-26T08:54:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:6.206,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\50_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370537,Single message,Ginawa ko yung paglipat sa pagsisimula ng linggo,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T08:55:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:3.894,banking,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\51_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370538,Single message,[filler/] [filler/] Sige po [filler/] Maitanong ko na lang din po kung [filler/] alam niyo po ba kung [filler/] aling bangko po nagmula ito,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T08:56:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:6.523,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\52_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370539,Single message,[filler/] Hindi ko alam kung saang bangko nag- la itatanong ko din kung gaano katagal yung karaniwang proseso,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T08:57:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:8.294,banking,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\53_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370540,Single message,[filler/] Para po sa karaniwang [filler/] proseso ito po ay tumatagal ng mga dalawa hanggang tatlong araw po [n_s/],Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T08:58:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:8.368,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\54_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370541,Single message,[filler/] Salamat [eng_start/] so [eng_end/] dalawa o tatlong araw [filler/] at tsaka may tanong ako yung bangko ba bukas sa oras ng mga [eng_start/] bank holiday [eng_end/] o hindi,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T08:59:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:11.740,banking,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\55_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370542,Single message,[filler/] [eng_start/] About [eng_end/] ho sa [filler/] pagbubukas po ng mga bangko sa [eng_start/] bank holiday [eng_end/] [filler/] hindi po tayo bukas [eng_start/] ma'am [eng_end/] sa kasamaang-palad pero ang pwede niyo pong gawin ay pwede po kayong magtungo sa aming [eng_start/] website [eng_end/] habang sarado po ang mga bangko [n_s/],Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T09:00:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:16.382,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\56_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370543,Single message,Gusto ko sanang maglipat ng pera [filler/],Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T09:01:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:2.522,banking,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\57_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370544,Single message,[filler/] Opo [filler/] posible po ito gawin [eng_start/] online [eng_end/] ang paglilipat ng pera [filler/] matanong ko lang po kung meron po kayong [eng_start/] online account [eng_end/] [filler/] maganda po iyan [filler/] paliwanag ko lang din po kung paano po yung gagawin niyo na [filler/] sa [eng_start/] online account [eng_end/] po para makapaglipat ng pera [filler/] mag-log in lang po kayo sa inyong [eng_start/] account [eng_end/] tapos po may makikita po kayo doon na [eng_start/] transfer money [eng_end/] iki-click niyo lang po iyon at maglagay po kayo ng mga detalye,Phone,Deposits,Request,Assigned,Medium,2024-01-26T09:02:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:27.301,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\58_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370545,Single message,Meron naman akong [eng_start/] online account [eng_end/],Phone,Deposits,Request,Assigned,Medium,2024-01-26T09:03:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:2.127,banking,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\59_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370546,Single message,Sandali [filler/] pwede bang ulitin mo yung huli mong sinabi [n_s/],Phone,Deposits,Request,Assigned,Medium,2024-01-26T09:04:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:4.316,banking,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\60_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370547,Single message,[n_s/] [filler/] Opo sige po [filler/] Yung huli ko pong sinabi ay [filler/] i-click niyo lang po yung [filler/] [eng_start/] transfer [eng_end/] [filler/] [eng_start/] bill [eng_end/] [filler/] at kapag cli-nick nyo po yun ay maglagay po kayo ng mga detalye na kailangan para po sa paglilipat ng pera,Phone,Deposits,Request,Assigned,Medium,2024-01-26T09:05:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:16.585,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\61_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370548,Single message,[filler/] Salamat [filler/] Tatanong ko lang din paano makakakuha ng katunayan ng paglipat,Phone,Deposits,Request,Assigned,Medium,2024-01-26T09:06:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:6.086,banking,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\62_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370549,Single message,[n_s/] [filler/] Sige po yung katunayan po ng paglipat ay [filler/] makakakuha po kayo ng [eng_start/] email [eng_end/] [filler/] para po sa kumpirmasyon at ito po ay awtomatikong [filler/] ise-send po sa inyong [eng_start/] email address [eng_end/],Phone,Deposits,Request,Assigned,Medium,2024-01-26T09:07:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:15.714,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\63_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370550,Single message,[filler/] Salamat [eng_start/] so [eng_end/] ise-send yun sa [eng_start/] email address [eng_end/] na nakalagay sa aking [eng_start/] account [eng_end/] [filler/] Salamat sa impormasyon [n_s/],Phone,Deposits,Inquiry,Closed,Medium,2024-01-26T09:08:00+08:00,2024-01-26T09:09:00+08:00,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:10.004,banking,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\64_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370551,Single message,Ayun po [filler/] Salamat po sa inyong oras [filler/] meron pa po kayong [filler/] opo Meron pa po ba akong maitutulong sa inyo,Phone,Deposits,Inquiry,Closed,Medium,2024-01-26T09:10:00+08:00,2024-01-26T09:11:00+08:00,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:6.791,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\65_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370552,Single message,Oo [filler/] tatanungin ko lang kung sisi- sisingilin ba ako para sa paglipat ng pera sa bangko sa [eng_start/] online account [eng_end/] ko libre [eng_start/] so [eng_end/] wala akong babayaran salamat [filler/] [filler/] sige [filler/] gusto ko din sanang malaman kung saan ba ang pinakamalapit na [eng_start/] A. T. M. [eng_end/] sa lugar ko,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T09:11:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:21.269,banking,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\66_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370553,Single message,[filler/] Hindi po [filler/] libre po ito Wala pong bayad [n_s/],Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T09:12:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:10.175,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\67_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370554,Single message,[filler/] [filler/] Sige po huwag po kayong mag-alala Maibibigay ko po ang impormasyon dito sa telepono [filler/] Ano pong bayan o lungsod po kayo naroon,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T09:13:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:8.392,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\68_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370555,Single message,"[filler/] Nakatira ako sa may ""Molino Bacoor Cavite "" ang [eng_start/] postcode [eng_end/] ay [eng_start/] four one one eght [eng_end/]",Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T09:14:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:10.695,banking,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\69_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370556,Single message,"[filler/] [filler/] Sige po ang pinakamalapit po na [eng_start/] A. T. M. [eng_end/] ay [filler/] andun po sa ""S. M. Bacoor""",Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T09:15:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:5.618,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\70_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370557,Single message,"sa ""S. M. Bacoor"" Alam mo ba kung saang parte ng ""S. M. Bacoor"" kung anong [eng_start/] floor [eng_end/] Salamat [filler/]",Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T09:16:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:7.668,banking,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\71_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370558,Single message,[filler/] Don po sa [eng_start/] third floor [eng_end/] po salamat din po sa inyong oras meron pa po ba akong ibang maitutulong,Phone,Deposits,Inquiry,Assigned,Medium,2024-01-26T09:17:00+08:00,,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:6.028,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\72_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370559,Single message,Wala naman na [filler/] Natanong ko naman na lahat ng kailangan kong itanong sa'yo,Phone,Deposits,Inquiry,Closed,Medium,2024-01-26T09:18:00+08:00,2024-01-26T09:19:00+08:00,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,6106C194-2F98-4C04-B0DC-666E2B3D10B9,00:00:6.121,banking,8000,16,customer,True,28,Female,Philippines,Cavite,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\73_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370560,Single message,[filler/] Sige po [filler/] salamat po sa inyong oras ngayon imbitahan ko lang po kayo sumali sa aming [eng_start/] satisfaction survey survey [eng_end/] po ito tungkol sa kasiyahan ng [eng_start/] customer [eng_end/] pagkatapos po ng tawag paalam po,Phone,Deposits,Inquiry,Closed,Medium,2024-01-26T09:19:00+08:00,2024-01-26T09:20:00+08:00,Mid,174bf590-3d57-4c46-9cc8-b15a2f584b14,882145B4-2242-46F5-BE34-08783B7C919C,00:00:10.991,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/174bf590-3d57-4c46-9cc8-b15a2f584b14.wav,sliced_audio\74_174bf590-3d57-4c46-9cc8-b15a2f584b14.wav
370841,Single message,"Magandang araw Maraming salamat sa pagtawag sa ""Bangko De Filipina"" Ano po'ng maitutulong ko",Phone,Credit Cards,Complaint,New,High,2024-01-26T09:21:00+08:00,,High,2002c4cd-d39c-4610-a2ac-78ab3d66422d,882145B4-2242-46F5-BE34-08783B7C919C,00:00:8.623,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav,sliced_audio\75_2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav
370842,Single message,Nawawala kasi yung [eng_start/] credit card [eng_end/] ko,Phone,Credit Cards,Complaint,New,High,2024-01-26T09:22:00+08:00,,High,2002c4cd-d39c-4610-a2ac-78ab3d66422d,62187B2D-1F99-438E-BD44-6990222C3852,00:00:2.169,banking,8000,16,customer,True,27,Male,Philippines,National Capital Region (Metro Manila),Audio/2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav,sliced_audio\76_2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav
370843,Single message,[filler/] Ganun po ba [eng_start/] sir [eng_end/] Naku nakakalungkot naman po iyan pero wag po kayong mag-alala dahil [filler/] matutulungan ko po kayo [filler/] Pwede ko po bang hingiin ang buong pangalan ninyo,Phone,Credit Cards,Complaint,New,High,2024-01-26T09:23:00+08:00,,High,2002c4cd-d39c-4610-a2ac-78ab3d66422d,882145B4-2242-46F5-BE34-08783B7C919C,00:00:11.207,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav,sliced_audio\77_2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav
370844,Single message,"Salamat po [eng_start/] mister [eng_end/] ""Claver"" [filler/] para po sa pang karagdagang impormasyon ano po ang numero ng inyong [eng_start/] card [eng_end/]",Phone,Credit Cards,Complaint,Assigned,High,2024-01-26T09:24:00+08:00,,High,2002c4cd-d39c-4610-a2ac-78ab3d66422d,882145B4-2242-46F5-BE34-08783B7C919C,00:00:8.278,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav,sliced_audio\78_2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav
370845,Single message,[filler/] [eng_start/] five six one two three four two one four nine eight seven three two seven eight [eng_end/],Phone,Credit Cards,Complaint,Assigned,High,2024-01-26T09:25:00+08:00,,High,2002c4cd-d39c-4610-a2ac-78ab3d66422d,62187B2D-1F99-438E-BD44-6990222C3852,00:00:10.535,banking,8000,16,customer,True,27,Male,Philippines,National Capital Region (Metro Manila),Audio/2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav,sliced_audio\79_2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav
370846,Single message,[n_s/] Maraming salamat po at [filler/] para po sa pagberipika ng inyong [eng_start/] account [eng_end/] ano po ang petsa ng inyong kapanganakan,Phone,Credit Cards,Complaint,Assigned,High,2024-01-26T09:26:00+08:00,,High,2002c4cd-d39c-4610-a2ac-78ab3d66422d,882145B4-2242-46F5-BE34-08783B7C919C,00:00:11.014,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav,sliced_audio\80_2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav
370847,Single message,Salamat po at [filler/] hingiin ko na din po ang numero ng inyong [filler/] [eng_start/] mobile phone [eng_end/],Phone,Credit Cards,Complaint,Assigned,High,2024-01-26T09:27:00+08:00,,High,2002c4cd-d39c-4610-a2ac-78ab3d66422d,882145B4-2242-46F5-BE34-08783B7C919C,00:00:6.721,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav,sliced_audio\81_2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav
370848,Single message,[eng_start/] Zero nine zero eight six five three six zero six four [eng_end/],Phone,Credit Cards,Complaint,Assigned,High,2024-01-26T09:28:00+08:00,,High,2002c4cd-d39c-4610-a2ac-78ab3d66422d,62187B2D-1F99-438E-BD44-6990222C3852,00:00:5.132,banking,8000,16,customer,True,27,Male,Philippines,National Capital Region (Metro Manila),Audio/2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav,sliced_audio\82_2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav
370849,Single message,Maraming salamat po at [filler/] tanungin ko na din po [eng_start/] sir [eng_end/] kung ano po yung [eng_start/] billing address [eng_end/] na nakaugnay po sa inyong [eng_start/] card [eng_end/],Phone,Credit Cards,Complaint,Assigned,High,2024-01-26T09:29:00+08:00,,High,2002c4cd-d39c-4610-a2ac-78ab3d66422d,882145B4-2242-46F5-BE34-08783B7C919C,00:00:9.477,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav,sliced_audio\83_2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav
370850,Single message,"[eng_start/] ""Twenty-seven Apple Street Mountain Era [eng_end/] Villa Cuana [eng_start/] Three [eng_end/] Pinagbuhatan Pasig [eng_start/] City"" [eng_end/]",Phone,Credit Cards,Complaint,Assigned,High,2024-01-26T09:30:00+08:00,,High,2002c4cd-d39c-4610-a2ac-78ab3d66422d,62187B2D-1F99-438E-BD44-6990222C3852,00:00:6.761,banking,8000,16,customer,True,27,Male,Philippines,National Capital Region (Metro Manila),Audio/2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav,sliced_audio\84_2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav
370851,Single message,Maraming salamat po [filler/] ito din po ba yung [eng_start/] address [eng_end/] po na dapat po namin padalhan ng bago ninyong [eng_start/] card [eng_end/] o meron po kayong ibang [eng_start/] address [eng_end/],Phone,Credit Cards,Request,Assigned,High,2024-01-26T09:31:00+08:00,,High,2002c4cd-d39c-4610-a2ac-78ab3d66422d,882145B4-2242-46F5-BE34-08783B7C919C,00:00:9.333,banking,8000,16,agent,True,32,Female,Philippines,Laguna,Audio/2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav,sliced_audio\85_2002c4cd-d39c-4610-a2ac-78ab3d66422d.wav
